center,left,right,steering,throttle,brake,speed
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_09_915.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_09_915.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_09_915.jpg,0,0,0,20.86781
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_09_986.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_09_986.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_09_986.jpg,0,0,0,20.70206
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_054.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_054.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_054.jpg,-0.3125151,0.1672718,0,20.25271
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_124.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_124.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_124.jpg,-0.4771242,0.2641007,0,20.46214
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_194.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_194.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_194.jpg,0,0,0,20.47122
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_265.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_265.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_265.jpg,0,0,0,20.31871
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_335.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_335.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_335.jpg,0,0,0,19.83282
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_402.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_402.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_402.jpg,0,0,0,20.07736
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_471.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_471.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_471.jpg,-0.02202855,0,0,19.9207
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_538.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_538.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_538.jpg,-0.07044297,0,0,19.41393
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_607.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_607.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_607.jpg,0,0,0,19.24605
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_674.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_674.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_674.jpg,0,0,0,19.53974
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_755.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_755.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_755.jpg,0,0,0,19.39168
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_826.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_826.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_826.jpg,-0.1769547,0.07044297,0,19.2451
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_893.jpg,-0.1769547,0.08012586,0,18.72901
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_10_971.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_10_971.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_10_971.jpg,0,0,0,18.58784
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_041.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_041.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_041.jpg,0,0,0,18.94073
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_110.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_110.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_110.jpg,0,0,0,18.79349
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_178.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_178.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_178.jpg,0,0,0,18.1883
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_245.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_245.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_245.jpg,0,0,0,18.03529
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_320.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_320.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_320.jpg,0,0,0,18.42692
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_388.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_388.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_388.jpg,0,0,0,18.28189
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_457.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_457.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_457.jpg,0,0,0,17.65942
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_526.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_526.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_526.jpg,0,0,0,17.51139
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_592.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_592.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_592.jpg,0,0,0,17.92363
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_663.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_663.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_663.jpg,0,0,0,17.29233
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_737.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_737.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_737.jpg,0,0.01234567,0,17.15105
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_809.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_809.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_809.jpg,-0.06076009,0.5449044,0,17.48258
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_888.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_888.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_888.jpg,-0.02202855,0.5933188,0,17.95272
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_11_956.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_11_956.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_11_956.jpg,0,0.3706124,0,18.56035
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_024.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_024.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_024.jpg,0,0,0,18.27923
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_092.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_092.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_092.jpg,0,0,0,18.0677
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_160.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_160.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_160.jpg,0,0,0,18.43249
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_243.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_243.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_243.jpg,0,0,0,18.28959
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_311.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_311.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_311.jpg,0,0,0,18.14554
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_382.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_382.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_382.jpg,0,0,0,17.51949
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_453.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_453.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_453.jpg,0,0,0,17.37301
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_521.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_521.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_521.jpg,0,0,0,17.78976
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_590.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_590.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_590.jpg,0,0,0,17.64935
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_657.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_657.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_657.jpg,0,0,0,17.01269
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_724.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_724.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_724.jpg,0,0.3706124,0,17.46085
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_794.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_794.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_794.jpg,0,0.6901477,0,17.91085
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_862.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_862.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_862.jpg,0,0.6901477,0,18.02233
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_12_931.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_12_931.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_12_931.jpg,0,0,0,18.21446
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_006.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_006.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_006.jpg,0,0,0,18.0178
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_074.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_074.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_074.jpg,0,0,0,18.38079
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_142.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_142.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_142.jpg,0,0,0,17.76418
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_210.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_210.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_210.jpg,0,0,0,17.61493
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_277.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_277.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_277.jpg,0,0,0,18.02363
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_346.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_346.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_346.jpg,0,0,0,17.88155
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_420.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_420.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_420.jpg,0,0,0,17.24933
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_490.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_490.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_490.jpg,0,0,0,17.10525
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_558.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_558.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_558.jpg,0,0,0,17.53066
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_639.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_639.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_639.jpg,0,0,0,17.39223
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_709.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_709.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_709.jpg,0,0,0,17.25492
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_789.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_789.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_789.jpg,0,0,0,17.11865
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_858.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_858.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_858.jpg,0,0,0,16.47418
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_925.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_925.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_925.jpg,0,0,0,16.33823
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_13_992.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_13_992.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_13_992.jpg,0,0,0,16.78359
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_14_064.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_14_064.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_14_064.jpg,0,0,0,16.13683
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_14_134.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_14_134.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_14_134.jpg,0,0,0,16.00569
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_10_14_203.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_10_14_203.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_10_14_203.jpg,-0.06076009,0,0,16.4564
